,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,TOTAL,Código de entidad,Código de sector,Tipo de gasto,Entidad,Sector,Cuenta,Subcuenta,Objeto,Ordinal,Rubro
319,3502.0,200.0,24.0,40401c,5500000000.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de los estandares de calidad en la infraestructura productiva nacional a partir del reconocimiento y desarrollo nacional e internacional del subsistema nacional de la calidad nacional,4 transformación productiva internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas,4 transformación productiva internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas
320,3502.0,200.0,28.0,40401c,2700000000.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento del entorno competitivo en la industria a nivel nacional propiciando un escenario sostenible que garantice la transparencia coherencia calidad de normas y trámites en aras de fortalecer el crecimiento del país nacio,4 transformación productiva internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas,4 transformación productiva internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas
321,3502.0,200.0,30.0,20308c,26207153014.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de las capacidades empresariales para el desarrollo productivo sostenible e incluyente a nivel nacional,2 seguridad humana y justicia social c. promoción del fortalecimiento del tejido empresarial a nivel regional,2 seguridad humana y justicia social c. promoción del fortalecimiento del tejido empresarial a nivel regional
322,3502.0,200.0,31.0,40401a,8918000000.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la política para el fomento de la industria la competitividad y la productividad a nivel nacional nacional,4. transformación productiva. internacionalización y acción clímatica /a reindustrializacion para la sostenibilidad. el desarrollo económico y social,4. transformación productiva. internacionalización y acción clímatica /a reindustrializacion para la sostenibilidad. el desarrollo económico y social
323,3502.0,200.0,32.0,40403b,193371336.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo sostenible y responsable del turismo incluyente para consolidar a colombia como el país de la belleza nacional,4 transformacion productiva internacionalización y acción clímatica b turismo en armonía con la vida,4 transformacion productiva internacionalización y acción clímatica b turismo en armonía con la vida
324,3503.0,200.0,6.0,40401c,24034875.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Mejoramiento en la aplicación y convergencia hacia estandares internacionales de información financiera y de aseguramiento de la información a nivel nacional,4 transformacion productiva. internacionalizacion y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas,4 transformacion productiva. internacionalizacion y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas
325,3599.0,200.0,4.0,53105d,1000000000.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Fortalecimiento de la gestión y dirección del sector comercio. industria y turismo,Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia nacional,5. convergencia regional/ gobierno digital para la gente,5. convergencia regional/ gobierno digital para la gente
326,3599.0,200.0,7.0,53105b,381056014.0,3501,35,Inversión,"Ministerio de comercio, industria y turismo","Comercio, industria y turismo",Fortalecimiento de la gestión y dirección del sector comercio. industria y turismo,Intersubsectorial industria y comercio,Fortalecimiento de la planeacion y gestion estrategica del inm nacional,5 convergencia regional entidades públicas territoriales y nacionales fortalecidas,5 convergencia regional entidades públicas territoriales y nacionales fortalecidas
327,3.0,3.0,1.0,26,700000000.0,3502,35,Funcionamiento,Superintendencia de sociedades,"Comercio, industria y turismo",Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Gastos inherentes a la intervención administrativa parágrafo 3. art. 10. decreto 4334 de 2008. art. i decreto 1761 de 2009,Gastos inherentes a la intervención administrativa parágrafo 3. art. 10. decreto 4334 de 2008. art. i decreto 1761 de 2009
328,3.0,2.0,2.0,,33923452.0,3505,35,Funcionamiento,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,A organizaciones internacionales
329,3502.0,200.0,5.0,40402b,449604934.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la comercialización de los servicios metrologicos a nivel nacional,4 transformación productiva internacionalización y acción clímatica b cierre de brechas tecnológicas en el sector productivo,4 transformación productiva internacionalización y acción clímatica b cierre de brechas tecnológicas en el sector productivo
330,3502.0,200.0,6.0,40402b,1006414612.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la capacidad analítica en metrología química y biomedicina a nivel nacional,4 transformación productiva. internacionalización y acción clímatica b. cierre de brechas tecnológicas en el sector productivo,4 transformación productiva. internacionalización y acción clímatica b. cierre de brechas tecnológicas en el sector productivo
331,3502.0,200.0,7.0,40402b,743736870.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo de la oferta de servicios en metrología física en el ambito nacional,4 transformación productiva internacionalización y acción clímatica b cierre de brechas tecnológicas en el sector productivo,4 transformación productiva internacionalización y acción clímatica b cierre de brechas tecnológicas en el sector productivo
332,3599.0,200.0,4.0,40401c,779716519.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Fortalecimiento de la gestión y dirección del sector comercio. industria y turismo,Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia nacional,"4. transformación productiva, internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas","4. transformación productiva, internacionalización y acción clímatica /c políticas de competencia consumidor e infraestructura de la calidad modernas"
333,3599.0,200.0,6.0,53105b,220657364.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Fortalecimiento de la gestión y dirección del sector comercio. industria y turismo,Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología bogota,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas
334,3599.0,200.0,7.0,20104c,26987039.0,3505,35,Inversión,Instituto nacional de metrología - inm,"Comercio, industria y turismo",Fortalecimiento de la gestión y dirección del sector comercio. industria y turismo,Intersubsectorial industria y comercio,Fortalecimiento de la planeacion y gestion estrategica del inm nacional,2. seguridad humana y justicia social/ c portabilidad de datos para el empoderamiento ciudadano,2. seguridad humana y justicia social/ c portabilidad de datos para el empoderamiento ciudadano
335,3.0,4.0,2.0,39,1234204136613.0,3601,36,Funcionamiento,Ministerio del trabajo,Trabajo,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional cajanal pensiones (de pensiones),Fondo de pensiones públicas del nivel nacional cajanal pensiones (de pensiones)
336,3.0,4.0,2.0,41,115033795112.0,3601,36,Funcionamiento,Ministerio del trabajo,Trabajo,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional pensiones caja de crédito agrario industrial y minero (de pensiones),Fondo de pensiones públicas del nivel nacional pensiones caja de crédito agrario industrial y minero (de pensiones)
337,3.0,4.0,2.0,46,312878863064.0,3601,36,Funcionamiento,Ministerio del trabajo,Trabajo,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional-pensiones fondo pasivo social empresa puertos de colombia (de pensiones),Fondo de pensiones públicas del nivel nacional-pensiones fondo pasivo social empresa puertos de colombia (de pensiones)
338,3.0,4.0,2.0,48,5848837658.0,3601,36,Funcionamiento,Ministerio del trabajo,Trabajo,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional pensiones minercol ltda en liquidación (de pensiones),Fondo de pensiones públicas del nivel nacional pensiones minercol ltda en liquidación (de pensiones)
